id,room,noted_date,temp,location
__export__.temp_log_191095_fc183e67,Room Admin,07-12-2018 03:51,34,out
__export__.temp_log_191096_3d6c5983,Room Admin,07-12-2018 03:51,34,out
__export__.temp_log_191086_8bb39646,Room Admin,07-12-2018 03:49,34,out
__export__.temp_log_191085_730f9779,Room Admin,07-12-2018 03:49,34,out
__export__.temp_log_191076_d6c41729,Room Admin,07-12-2018 03:47,34,out
__export__.temp_log_191077_2548ed9a,Room Admin,07-12-2018 03:47,34,out
__export__.temp_log_191051_0cbe9399,Room Admin,07-12-2018 03:37,33,out
__export__.temp_log_191052_9e64d691,Room Admin,07-12-2018 03:37,33,out
__export__.temp_log_191043_0f68f961,Room Admin,07-12-2018 03:35,33,out
__export__.temp_log_191044_3d06c32d,Room Admin,07-12-2018 03:35,33,out
__export__.temp_log_191037_c50b8d88,Room Admin,07-12-2018 03:33,33,out
__export__.temp_log_191035_9a45de55,Room Admin,07-12-2018 03:33,33,out
__export__.temp_log_191028_5f0e0b2c,Room Admin,07-12-2018 03:31,34,out
__export__.temp_log_191027_d9d136dc,Room Admin,07-12-2018 03:31,34,out
__export__.temp_log_190995_6b7b4909,Room Admin,07-12-2018 03:23,33,out
__export__.temp_log_190998_002075c1,Room Admin,07-12-2018 03:23,33,out
__export__.temp_log_190989_530c9ae6,Room Admin,07-12-2018 03:21,33,out
__export__.temp_log_190992_28e7095e,Room Admin,07-12-2018 03:21,33,out
__export__.temp_log_190982_665211b6,Room Admin,07-12-2018 03:19,32,out
__export__.temp_log_190979_76db1b15,Room Admin,07-12-2018 03:19,32,out
__export__.temp_log_190970_686a68f0,Room Admin,07-12-2018 03:15,33,out
__export__.temp_log_190969_5fb0af20,Room Admin,07-12-2018 03:15,33,out
__export__.temp_log_190960_36e78240,Room Admin,07-12-2018 03:13,33,out
__export__.temp_log_190959_be39c424,Room Admin,07-12-2018 03:13,33,out
__export__.temp_log_190955_35b927d8,Room Admin,07-12-2018 03:11,32,out
__export__.temp_log_190956_ca62481f,Room Admin,07-12-2018 03:11,32,out
__export__.temp_log_190952_f20ed13b,Room Admin,07-12-2018 03:09,32,out
__export__.temp_log_190949_6d2f5f40,Room Admin,07-12-2018 03:09,32,out
__export__.temp_log_190946_7b451864,Room Admin,07-12-2018 03:07,32,out
__export__.temp_log_190945_55f5adcf,Room Admin,07-12-2018 03:07,32,out
__export__.temp_log_190936_05245d00,Room Admin,07-12-2018 03:03,32,out
__export__.temp_log_190938_0ecb825a,Room Admin,07-12-2018 03:03,32,out
__export__.temp_log_190904_51ffdddd,Room Admin,07-12-2018 02:51,31,out
__export__.temp_log_190903_75cebbb7,Room Admin,07-12-2018 02:51,31,out
__export__.temp_log_190889_f19846d0,Room Admin,07-12-2018 02:47,32,out
__export__.temp_log_190890_0e362d3c,Room Admin,07-12-2018 02:47,32,out
__export__.temp_log_190878_e3f6fb9a,Room Admin,07-12-2018 02:45,32,out
__export__.temp_log_190876_cd7b9f35,Room Admin,07-12-2018 02:45,32,out
__export__.temp_log_190870_0df64086,Room Admin,07-12-2018 02:43,33,out
__export__.temp_log_190869_8cf9d2ef,Room Admin,07-12-2018 02:43,33,out
__export__.temp_log_190864_a85bfead,Room Admin,07-12-2018 02:41,32,out
__export__.temp_log_190863_6f9dde0d,Room Admin,07-12-2018 02:41,32,out
__export__.temp_log_190840_460811e5,Room Admin,07-12-2018 02:33,32,out
__export__.temp_log_190839_e39e8298,Room Admin,07-12-2018 02:33,32,out
__export__.temp_log_190835_03479116,Room Admin,07-12-2018 02:31,32,out
__export__.temp_log_190836_9e9d250f,Room Admin,07-12-2018 02:31,32,out
__export__.temp_log_190834_973cf1dd,Room Admin,07-12-2018 02:29,33,out
__export__.temp_log_190833_af522003,Room Admin,07-12-2018 02:29,33,out
__export__.temp_log_190826_2b08299c,Room Admin,07-12-2018 02:27,34,out
__export__.temp_log_190824_3416849c,Room Admin,07-12-2018 02:27,34,out
__export__.temp_log_190814_6f6a69ed,Room Admin,07-12-2018 02:23,33,out
__export__.temp_log_190813_c95246e4,Room Admin,07-12-2018 02:23,33,out
__export__.temp_log_190786_e9275e9d,Room Admin,07-12-2018 02:13,33,out
__export__.temp_log_190785_379bfde6,Room Admin,07-12-2018 02:13,33,out
__export__.temp_log_190781_2569d616,Room Admin,07-12-2018 02:11,34,out
__export__.temp_log_190782_f3b4b8ce,Room Admin,07-12-2018 02:11,34,out
__export__.temp_log_190778_0b8c03bd,Room Admin,07-12-2018 02:09,33,out
__export__.temp_log_190777_fc7dfdb2,Room Admin,07-12-2018 02:09,33,out
__export__.temp_log_190773_f1986eee,Room Admin,07-12-2018 02:07,34,out
__export__.temp_log_190774_07f6e5bf,Room Admin,07-12-2018 02:07,34,out
__export__.temp_log_190760_83a4e4cb,Room Admin,07-12-2018 02:01,34,out
__export__.temp_log_190759_fafbc370,Room Admin,07-12-2018 02:01,34,out
__export__.temp_log_190741_0cdc3865,Room Admin,07-12-2018 01:51,34,out
__export__.temp_log_190742_65f5ef15,Room Admin,07-12-2018 01:51,34,out
__export__.temp_log_190736_0d122291,Room Admin,07-12-2018 01:45,34,out
__export__.temp_log_190735_bba1c435,Room Admin,07-12-2018 01:45,34,out
__export__.temp_log_190734_51735a25,Room Admin,07-12-2018 01:43,34,out
__export__.temp_log_190733_bd4af3a7,Room Admin,07-12-2018 01:43,34,out
__export__.temp_log_190730_044daf8e,Room Admin,07-12-2018 01:41,33,out
__export__.temp_log_190729_70fdf1ee,Room Admin,07-12-2018 01:41,33,out
__export__.temp_log_190726_788f54fa,Room Admin,07-12-2018 01:39,34,out
__export__.temp_log_190725_f2d8f2bd,Room Admin,07-12-2018 01:39,34,out
__export__.temp_log_190720_7893d863,Room Admin,07-12-2018 01:35,33,out
__export__.temp_log_190719_0728baac,Room Admin,07-12-2018 01:35,33,out
__export__.temp_log_190713_fea39218,Room Admin,07-12-2018 01:33,33,out
__export__.temp_log_190714_a3583016,Room Admin,07-12-2018 01:33,33,out
__export__.temp_log_190708_8d59a3af,Room Admin,07-12-2018 01:29,32,out
__export__.temp_log_190707_d5b1a6b3,Room Admin,07-12-2018 01:29,32,out
__export__.temp_log_190700_598349c7,Room Admin,07-12-2018 01:25,33,out
__export__.temp_log_190699_439d5931,Room Admin,07-12-2018 01:25,33,out
__export__.temp_log_190698_b2f37148,Room Admin,07-12-2018 01:23,32,out
__export__.temp_log_190697_25aef9b9,Room Admin,07-12-2018 01:23,32,out
__export__.temp_log_190694_11b48341,Room Admin,07-12-2018 01:21,31,out
